code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,fbref,understat,transfermarkt
462438,Micah,Hamilton,Hamilton,,,,,,,,771.0,,,0b059e15,12292.0,652797
462491,Luke,Chambers,Chambers,,,,,,,563.0,726.0,,,7d6af698,10722.0,670861
462492,Joe,Gauci,Gauci,,,,,,,,818.0,39.0,34.0,5600c774,12445.0,591844
462635,Joe,Gelhardt,Gelhardt,,,,,667.0,577.0,242.0,,,360.0,01962d0d,9339.0,503980
462831,Scott,Banks,Banks,,,,,,543.0,,,,,d01f8942,9737.0,596821
463034,Liam,Delap,Delap,,,,,539.0,704.0,323.0,,268.0,250.0,dd897ee7,8868.0,610849
463067,Georginio,Rutter,Georginio,,,,,,,700.0,,618.0,158.0,c64c01fc,6937.0,538977
463210,Shea,Charles,Charles,,,,,,,773.0,348.0,458.0,,5cc3ce65,11594.0,747951
463212,Carlos Roberto,Forbs Borges,Forbs,,,,,,,,,655.0,,8a310070,13092.0,742451
463748,Karl,Hein,Hein,,,,,,532.0,655.0,646.0,5.0,3.0,aa81d8f8,9692.0,493513
463903,Jesper,Lindstrøm,Lindstrøm,,,,,,,,,577.0,,37dc1a48,9752.0,513245
463912,Elia,Caprile,Caprile,,,,,532.0,,,,,,97d7afbd,7087.0,421873
463936,Jamie,Bynoe-Gittens,Gittens,,,,,,,,,,239.0,10745192,10542.0,670882
463981,James,Hill,Hill,,,,,,,539.0,69.0,68.0,77.0,69942fb3,10747.0,611793
464353,Harvey,Davies,Davies,,,,,,,592.0,,669.0,,fd08a24b,11028.0,706815
464618,Liam,McCarron,McCarron,,,,,,576.0,,,,,076bb352,9933.0,614082
465247,Senne,Lammens,Lammens,,,,,,,,,,733.0,8e6d2fcd,14056.0,503883
465299,Anthony,Mancini,Mancini,,,,,612.0,736.0,,,,,bda82fc2,7168.0,677311
465351,Matheus,Nunes,Matheus N.,,,,,,,589.0,566.0,356.0,407.0,e6af02e0,11000.0,601883
465390,Kaine,Kesler-Hayden,Kesler-Hayden,,,,,671.0,684.0,,793.0,43.0,,9b066938,9409.0,626888
465527,Hannibal,Mejbri,Hannibal,,,,,712.0,706.0,,383.0,373.0,207.0,ca22ccb0,9558.0,607224
465551,Nigel,Lonwijk,Lonwijk,,,,,629.0,,,,,,17be8dc3,9248.0,566043
465572,Reda,Khadra,Khadra,,,,,630.0,,,,,,88acf83f,9250.0,405686
465607,Anssumane,Fati Vieira,Ansu Fati,,,,,,,,700.0,,,0ba976e4,7967.0,466810
465642,Malick,Thiaw,Thiaw,,,,,,,,,,684.0,ff5ea0bf,8378.0,521964
465680,Arnaud,Kalimuendo,Kalimuendo,,,,,,,,,,696.0,bf4c41f9,8056.0,585959
465694,Nico,González Iglesias,N.Gonzalez,,,,,,,,,765.0,423.0,2c56a792,9802.0,466805
465702,Timothée,Pembélé,Pembele,,,,,,,,,,540.0,f8ce97ca,8701.0,538998
465730,Maxim,De Cuyper,De Cuyper,,,,,,,,,,145.0,d494882e,13711.0,429915
465920,Mykhailo,Mudryk,Mudryk,,,,,,,699.0,210.0,179.0,245.0,049a888d,11305.0,537860
466052,Rayan,Cherki,Cherki,,,,,,,,,,417.0,b34c63a5,8094.0,607223
466075,Riccardo,Calafiori,Calafiori,,,,,,,,,578.0,7.0,aded8e6f,8129.0,502821
466117,Naouirou,Ahamada,Ahamada,,,,,,,725.0,219.0,190.0,275.0,a6c58494,9274.0,538971
466404,Andrew,Omobamidele,Omobamidele,,,,,,331.0,,711.0,440.0,,c393a6c4,9833.0,621993
466525,Anton,Stach,Stach,,,,,,,,,,660.0,0f59a7bf,9910.0,344069
466955,Brandon,Pierrick,Pierrick,,,,580.0,147.0,,,,,,9a526299,8216.0,703470
467114,Oliver,Casey,Casey,,,,,215.0,,,,,,2d82641c,8724.0,559800
467169,Antony,dos Santos,Antony,,,,,,,609.0,372.0,365.0,454.0,99127249,11094.0,602105
467189,Mads,Hermansen,Hermansen,,,,,,,,,293.0,679.0,c924b17d,12910.0,400536
467311,Matthew,Pollock,Pollock,,,,,,454.0,,,,,6681bcc8,,624948
467779,Mats,Wieffer,Wieffer,,,,,,,,,149.0,173.0,4876c9ab,12758.0,415381
468243,Kamil,Conteh,Conteh,,,,,,669.0,,,,,1d5c9842,10208.0,733494
469142,Jan Paul,van Hecke,Van Hecke,,,,,,,544.0,150.0,144.0,151.0,4fd08daa,10807.0,576314
469247,Samuel,Iling-Junior,Iling Jr,,,,,,,,,41.0,51.0,ba492306,10616.0,581672
469249,Nohan,Kenneh,Kenneh,,,,,,600.0,,,,,bc91e227,10000.0,581677
469272,Loum,Tchaouna,Tchaouna,,,,,,,,,,210.0,a3c8b4d3,9977.0,607226
470255,Caleb,Taylor,Taylor,,,,,700.0,,,,,,4ed3f5c4,9521.0,671074
470294,Darko,Gyabi,Gyabi,,,,,,,247.0,,,361.0,56d838f7,10752.0,663264
470296,Jeremiah,Chilokoa-Mullen,Chilokoa-Mullen,,,,,,,742.0,,,,3b57a494,11391.0,719681
470313,Nick,Woltemade,Woltemade,,,,,,,,,,714.0,7ca196eb,8117.0,455661
471471,Imrân,Louza,Louza,,,,,,403.0,,,,,e1df6989,7278.0,635336
471798,Gabriel,Słonina,Slonina,,,,,,,,215.0,,223.0,c55a846e,13854.0,656316
471848,Femi,Seriki,Seriki,,,,,705.0,,,653.0,,,e4e0deaa,9540.0,638649
472464,Shola,Shoretire,Shoretire,,,,,673.0,727.0,660.0,399.0,,,00f0482f,9359.0,640026
472713,Aaron,Hickey,Hickey,,,,,,,510.0,104.0,93.0,116.0,1780bb4a,8942.0,591949
472739,Carl,Rushworth,Rushworth,,,,,,,,,615.0,141.0,810912d5,12760.0,646353
472769,Nico,O'Reilly,O'Reilly,,,,,,,774.0,,607.0,411.0,91ca4a16,11592.0,743413
473341,Caleb,Okoli,Okoli,,,,,,,,,301.0,,8ec109e6,7333.0,461833
473342,Stuart,McKinstry,McKinstry,,,,,,601.0,,,,,1000a059,10001.0,592474
474003,Leonardo,Campana,Campana,,,,652.0,476.0,,,,,,bf9c0749,8529.0,606872
474120,Julio,Enciso Espínola,Enciso,,,,,,,125.0,130.0,121.0,161.0,9cfbad36,11058.0,660867
474772,Ben,Greenwood,Greenwood,,,,,,,737.0,619.0,,,7eda24fe,11364.0,646333
474803,Eddie,Beach,Beach,,,,,,,,680.0,,,7cbd6d68,11979.0,732120
474907,Reece,Welch,Welch,,,,,690.0,623.0,605.0,,803.0,298.0,a182122b,9469.0,655986
474908,Jadan,Raymond,Raymond,,,,,,,,724.0,,,9ad8d732,12138.0,655815
475123,Carlos Miguel,dos Santos Pereira,C.Miguel,,,,,,,,,427.0,503.0,84454067,12764.0,641458
475168,João Pedro,Junqueira de Jesus,João Pedro,,,,592.0,,404.0,,135.0,129.0,249.0,e8832875,8272.0,626724
475480,Benicio,Baker-Boaitey,Baker-Boaitey,,,,,,,,742.0,114.0,,4c5835e6,12204.0,657817
475492,Oliver,Hammond,Hammond,,,,,,,553.0,,,,3766178e,10763.0,646214
476161,Lewis,Payne,Payne,,,,,,,647.0,,,,32e9d210,11190.0,744131
476344,Jhon,Durán,Duran,,,,,,,711.0,44.0,38.0,,414184f7,11366.0,649317
476369,Issa,Kaboré,Kaboré,,,,,,,,602.0,626.0,,c066d1a5,9619.0,649452
476502,Boubacar,Traoré,B.Traore,,,,,,,629.0,574.0,534.0,649.0,999ceb5f,8119.0,649020
476887,Dilane,Bakwa,Bakwa,,,,,,,,,,734.0,2b5a35e5,8920.0,540664
476888,Sékou,Mara,Mara,,,,,,,528.0,,468.0,,3544641e,8970.0,557612
476938,Ismaila,Coulibaly,Coulibaly,,,,,,,,478.0,,,d33e3242,11999.0,490224
477064,Rico,Lewis,Lewis,,,,,,,573.0,358.0,355.0,410.0,b57e066e,10847.0,701057
477386,Armel,Bella-Kotchap,Bella-Kotchap,,,,,,,423.0,,456.0,,a39d11bc,9710.0,467563
477424,Joško,Gvardiol,Gvardiol,,,,,,,,616.0,350.0,403.0,5ad50391,9790.0,475959
477547,Leo Fuhr,Hjelde,Hjelde,,,,,,608.0,243.0,,,536.0,d102b8a2,10028.0,661208
477555,Oscar,Bobb,Bobb,,,,,,,,345.0,343.0,424.0,eed2427e,11903.0,661207
477580,Illia,Zabarnyi,Zabarnyi,,,,,,,722.0,89.0,85.0,71.0,88968486,11486.0,659089
477717,Maxime,Estève,Estève,,,,,,,,806.0,,191.0,1a066e69,9487.0,842341
477733,Radek,Vítek,Vítek,,,,,,,,669.0,,,d617bff6,11874.0,622236
477851,Abdoullah,Ba,Ba,,,,,,,,,,554.0,3f651f34,,654412
478028,Kayky da Silva,Chagas,Kayky,,,,,,663.0,,,,,17734ea0,10203.0,668265
478227,Stefan,Parkes,Parkes,,,,,,,636.0,,,,66b290f7,11145.0,657724
478449,Kyron,Gordon,Gordon,,,,,646.0,,,,,,f4aba1af,9289.0,746734
478912,Carney,Chukwuemeka,Chukwuemeka,,,,,672.0,526.0,48.0,196.0,161.0,,b2f9c73e,9356.0,659459
478969,Hjalmar,Ekdal,Ekdal,,,,,,,,167.0,,190.0,f503ea63,11704.0,392179
479641,Sebastian,Revan,Revan,,,,,,,754.0,,,,8525ec2a,11497.0,667925
479683,Marcus,Oliveira Alencar,Marquinhos,,,,,,,27.0,11.0,,,59878425,11035.0,668268
480216,Mateusz,Bogusz,Bogusz,,,,,533.0,,,,,,a2c1d8c2,8817.0,431475
480455,Jarrad,Branthwaite,Branthwaite,,,,637.0,170.0,544.0,196.0,245.0,219.0,290.0,c1949191,8476.0,661053
480818,Billy,Koumetio,Koumetio,,,,,697.0,,,,,,866c67e9,9513.0,696324
481283,James,Wright,Wright,,,,,,,753.0,778.0,,688.0,9417a430,11488.0,712181
481371,Zak,Brunt,Brunt,,,,,657.0,,,,,,a31f0ebf,9308.0,746777
481405,Mads,Bidstrup,Bidstrup,,,,,,97.0,99.0,94.0,,,407db0d5,9682.0,462832
481510,Victor,Kristiansen,Kristiansen,,,,,,,709.0,,296.0,,505486d6,11367.0,564529
481624,Jaden,Philogene,Jaden,,,,,683.0,497.0,55.0,54.0,569.0,,19f4d211,9415.0,665390
481626,Christian,Marques,Marques,,,,,616.0,549.0,,,,,a7cf1541,9215.0,539807
481655,Martín,Zubimendi Ibáñez,Zubimendi,,,,,,,,,,26.0,3ee0dd59,7526.0,423440
482158,Lucas,Bergström,Bergström,,,,,,,,659.0,154.0,,b59c2a92,11809.0,490606
482442,Pape Matar,Sarr,P.M.Sarr,,,,,,,450.0,513.0,499.0,593.0,feb5d972,9021.0,568693
482609,Malo,Gusto,Gusto,,,,,,,,203.0,171.0,228.0,d56b9520,9017.0,620322
482769,Máximo,Perrone,Perrone,,,,,,,712.0,363.0,,,53552942,11378.0,668547
482973,Igor Jesus,Maciel da Cruz,Igor Jesus,,,,,,,,,,526.0,dbe24cce,13778.0,432164
483081,Rodrigo,Martins Gomes,R.Gomes,,,,,,,,,563.0,635.0,8dcf77c0,12756.0,667121
483364,Krisztián,Hegyi,Hegyi,,,,,,,740.0,,,602.0,2411c7f7,11369.0,543726
483365,Jonathan,Rowe,Rowe,,,,,,648.0,,,,,8c12f884,10172.0,672381
483391,Luke,McNally,McNally,,,,,,,,171.0,,,22a93e73,,535927
483398,Matthew,Whittingham,Whittingham,,,,,,,,749.0,,,cd84f0e3,12235.0,908798
484420,Enzo,Le Fée,E.Le Fée,,,,,,,,,,547.0,c79f7793,8651.0,633992
484658,Kacper,Kozłowski,Kozlowski,,,,,,,126.0,137.0,130.0,,3ece036c,,554284
485047,Felipe,Rodrigues da Silva,Morato,,,,,,,,,653.0,511.0,0f41e2ee,13068.0,673492
485055,Antonín,Kinský,Kinsky,,,,,,,,,716.0,567.0,b38ac6a4,13348.0,725912
485337,Evann,Guessand,Guessand,,,,,,,,,,677.0,b73f17f8,8006.0,500689
485711,Benjamin,Sesko,Šeško,,,,,,,,,,681.0,3260690c,11974.0,627442
486385,Norberto Bercique,Gomes Betuncal,Beto,,,,,,,,691.0,218.0,311.0,ed5c0319,9983.0,595809
486520,Ilia,Gruev,Gruev,,,,,,,,,,356.0,1fc4f3d1,8000.0,381753
486623,Sean,McAllister,McAllister,,,,,,,768.0,,,,66c0246b,11575.0,720720
486672,Moisés,Caicedo Corozo,Caicedo,,,,,664.0,538.0,120.0,126.0,157.0,241.0,16264a81,9453.0,687626
486870,Frederik,Alves,Alves,,,,,637.0,521.0,,,,,95827107,9254.0,542690
487053,Destiny,Udogie,Udogie,,,,,,,,519.0,505.0,574.0,7cd520e8,8831.0,556385
487117,Evan,Ferguson,Ferguson,,,,,,655.0,596.0,132.0,123.0,179.0,4596da74,10177.0,648046
487676,Trai,Hume,Hume,,,,,,,,,,532.0,4fa3a3a4,13713.0,515544
487693,Devan,Tanton,Tanton,,,,,,,,732.0,,,3c256bb1,12176.0,745452
487702,Luca,Koleosho,Koleosho,,,,,,,,605.0,,208.0,fc076f78,10620.0,745461
487818,Joe,Whitworth,Whitworth,,,,,,,590.0,243.0,,,3f847d95,11005.0,670840
487828,Omari,Forson,Forson,,,,,,,,632.0,,,1b9728b0,12340.0,670845
487835,Benjamin,Chrisene,Chrisene,,,,,,703.0,,,,,b17008fc,10406.0,670846
487836,Antwoine,Hackford,Hackford,,,,,618.0,,,656.0,,,a7588cdc,9222.0,670859
487837,Divin,Mubama,Mubama,,,,,,,669.0,538.0,698.0,,92868cb5,11242.0,670848
487838,Lewis,Hall,Hall,,,,,,671.0,661.0,204.0,399.0,473.0,da011f18,10216.0,670858
487968,Ameen,Al-Dakhil,Al-Dakhil,,,,,,,,157.0,,,93e08bce,11699.0,620598
488024,Yéremy,Pino Santos,Yeremy,,,,,,,,,,712.0,540ec57b,9024.0,568157
488213,Tolu,Arokodare,Tolu,,,,,,,,,,720.0,a42760bc,8875.0,683571
488404,Facundo,Pellistri Rebollo,Pellistri,,,,,575.0,,347.0,394.0,384.0,,ac7e7b1c,9324.0,676318
488439,Woyo,Coulibaly,Coulibaly,,,,,,,,,726.0,,beb6e3a6,12782.0,592975
488464,Caleb,Wiley,Wiley,,,,,,,,,575.0,,64796fe0,12837.0,746833
489571,Etienne,Green,Green,,,,,,,,,,184.0,667b65da,9294.0,696849
489580,Calvin,Ramsay,Ramsay,,,,,,,298.0,,,380.0,919acea0,11214.0,633652
489639,Bart,Verbruggen,Verbruggen,,,,,,,,152.0,146.0,139.0,cf134113,11711.0,565093
489706,Justin,Devenny,Devenny,,,,,,,,,645.0,276.0,6c2b66fc,13038.0,747009
489888,Amine,Adli,Adli,,,,,,,,,,697.0,dcfb17f4,8211.0,532776
490000,Blondy,Nna Noukeu,Nna Noukeu,,,,,,,,,,530.0,9b526c28,,696892
490094,Tim,Iroegbunam,Iroegbunam,,,,,709.0,638.0,49.0,46.0,226.0,304.0,84c5ceea,9554.0,696589
490095,Ty,Barnett,Barnett,,,,,,,,770.0,,,c68c6838,12290.0,751666
490098,Kaine,Hayden,Hayden,,,,659.0,,,,,,,9b066938,9409.0,626888
490138,Jakub,Ojrzynski,Ojrzynski,,,,,678.0,,,,,,94e5390a,9405.0,540630
490142,Freddie,Potts,Potts,,,,,,,,,,623.0,86bf27f0,13724.0,698164
490145,Dane,Scarlett,Scarlett,,,,,666.0,520.0,447.0,640.0,500.0,599.0,21945a9e,9332.0,670883
490146,Jay,Stansfield,Stansfield,,,,,,,219.0,651.0,256.0,,b2626673,10718.0,696346
490150,Michael,Ndiweni,Ndiweni,,,,,,,,745.0,,,8aff2b51,12215.0,698151
490161,Abu,Kamara,Kamara,,,,,,715.0,,,,,a6fbfa77,10526.0,696764
490180,Aribim,Pepple,Pepple,,,,,,,,331.0,,,94c53a55,,696502
490503,Samuel,Edozie,Edozie,,,,,,508.0,624.0,,459.0,,007414dd,10072.0,680806
490721,Hugo,Bueno López,H.Bueno,,,,,649.0,635.0,558.0,548.0,549.0,633.0,bfc3b3a0,10140.0,698678
490881,Toby,Collyer,Collyer,,,,,,,,826.0,613.0,460.0,4f9091bc,12461.0,654253
490885,George,Earthy,Earthy,,,,,,,,829.0,519.0,620.0,123d2733,12474.0,697280
490887,Zach,Awe,Awe,,,,,,705.0,,,,,7a0ae4f0,10407.0,697282
491007,Dário,Luís Essugo,D.Essugo,,,,,,,,,,247.0,1e4319ac,13094.0,670717
491008,Diogo,Pinheiro Monteiro,Monteiro,,,,,,,743.0,,,,17850779,11390.0,670713
491011,Diego Manuel Jadon,da Silva Moreira,Diego Moreira,,,,,,,,681.0,,,12de1b0d,11978.0,655006
491012,Youssef,Ramalho Chermiti,Y.Chermiti,,,,,,,,645.0,237.0,312.0,890f108d,11984.0,670688
491279,Micky,van de Ven,Van de Ven,,,,,,,,639.0,506.0,575.0,8fe2a392,10050.0,557459
491287,Enzo,Barrenechea,Barrenechea,,,,,,,,,30.0,56.0,6caffe81,11140.0,671915
491501,James,McConnell,McConnell,,,,,,,,629.0,330.0,394.0,bf973eeb,11811.0,845289
491551,Thierry,Small,Small,,,,,,667.0,,,,,6f487e5d,10206.0,746554
491556,Charlie,Whitaker,Whitaker,,,,,,613.0,,,,,08288a57,10033.0,726992
491557,Jenson,Metcalfe,Metcalfe,,,,,,,,760.0,614.0,309.0,5c2595e2,12269.0,855890
491559,Isaac,Price,Price,,,,,691.0,718.0,678.0,,,,b9403c99,9470.0,612749
491598,Cameron,Peupion,Peupion,,,,,,,762.0,786.0,140.0,,0bdeb013,11544.0,703626
491745,Elijah,Campbell,Campbell,,,,,,,,761.0,,705.0,48ba3f58,12270.0,747598
491785,Harvey,Vale,Vale,,,,,,672.0,606.0,,,,a70182a5,10215.0,581675
491970,Bobby,Clark,Clark,,,,,,,584.0,627.0,315.0,,73341ace,10997.0,712117
492066,Niall,Huggins,Huggins,,,,,619.0,,,,,537.0,6d646ff7,9219.0,559801
492368,Isaac,Schmidt,Schmidt,,,,,,,,,,349.0,f8b9b94d,13974.0,449597
492373,Charlie,Cresswell,Cresswell,,,,,620.0,563.0,,,,,4654e5f5,9220.0,597659
492374,Jack,Jenkins,Jenkins,,,,,599.0,631.0,,,,,3d46127c,9102.0,734375
492776,Dexter,Lembikisa,Lembikisa,,,,,,,664.0,,,,0bdda685,11233.0,712099
492777,Conor,Bradley,Bradley,,,,,,626.0,,757.0,313.0,375.0,bbd67769,10120.0,624258
492779,Yago,de Santiago Alonso,Yago Santiago,,,,,,,777.0,754.0,,,88b3215c,11617.0,706947
492831,Zeki,Amdouni,Amdouni,,,,,,,,594.0,,216.0,2ee5b0c9,11701.0,548729
492859,Wilfried,Gnonto,Gnonto,,,,,,,619.0,,,351.0,75fdd638,11155.0,627626
493105,Alejandro,Garnacho Ferreyra,Garnacho,,,,,,723.0,569.0,382.0,372.0,453.0,7aa8adfe,10552.0,811779
493121,Roshaun,Mathurin,Mathurin,,,,,,,,842.0,,,c036048e,12548.0,706822
493125,Radu,Drăgușin,Dragusin,,,,,,,,777.0,486.0,572.0,620922ed,9105.0,568559
493250,Amad,Diallo,Amad,,,,,640.0,636.0,550.0,371.0,364.0,452.0,9dc96f10,8127.0,536835
493347,Denis,Franchi,Franchi,,,,,,,,169.0,,,aab362e6,9475.0,606576
493362,Xavi,Simons,Xavi,,,,,,,,,,717.0,da4d670f,8700.0,566931
493736,Jimmy,Morgan,Morgan,,,,,,,671.0,,,,f9d409a1,11239.0,936867
493837,Jay,Matete,Matete,,,,,,,,,,558.0,7748a7c5,,535479
493928,Marcelo,Flores,Flores,,,,,,720.0,,,,,937b36b1,10540.0,668495
493934,Kwadwo,Baah,Baah,,,,,,405.0,,,,,f240e4f2,9846.0,711247
494041,Ethan,Brierley,Brierley,,,,,,,,684.0,87.0,,c2c5ecda,11986.0,718250
494307,Max,Alleyne,Alleyne,,,,,,,,,703.0,794.0,5383979b,13298.0,843595
494521,Adrien,Truffert,Truffert,,,,,,,,,,74.0,5d0e0a1f,8640.0,654539
494541,Kamari,Doyle,Doyle,,,,,,,769.0,,,,65983e4d,11582.0,864480
494543,Dominic,Ballard,Ballard,,,,,,,770.0,,,,ed8d597c,11583.0,864496
494551,Jayden,Moore,Moore,,,,,,,,,804.0,,ed23d14e,13648.0,1122027
494595,Florian,Wirtz,Wirtz,,,,,,,,,,382.0,e7fcf289,8397.0,598577
494779,Albert,Grønbæk,Grønbæk,,,,,,,,,734.0,,0da5076f,12880.0,503866
494960,Quilindschy,Hartman,Hartman,,,,,,,,,,192.0,39e1138f,13727.0,514285
495024,Jay,Robinson,Jay Robinson,,,,,,,,,798.0,,2a616c85,13582.0,1045124
495145,Alex,Paulsen,Paulsen,,,,,,,,,75.0,70.0,2da46a72,,617009
495161,Marko,Stamenić,Stamenic,,,,,,,,,,524.0,690d1049,,617018
495542,Niels,Nkounkou,Nkounkou,,,,,559.0,570.0,198.0,,,,f5b281e7,8109.0,591193
496178,Roman,Dixon,Dixon,,,,,,,,,627.0,297.0,82e2cc75,12946.0,856479
496179,Alfie,Devine,Devine,,,,,650.0,714.0,452.0,,485.0,,ba08056d,9306.0,728734
496185,Kaide,Gordon,Gordon,,,,,,625.0,,783.0,,,19a9cb70,10118.0,732119
496208,Ben,Gannon-Doak,Gannon-Doak,,,,,,,665.0,628.0,318.0,391.0,733f1a7d,11231.0,719673
496221,Adam,Wharton,Wharton,,,,,,,,807.0,216.0,273.0,4b542852,12409.0,744149
496222,Zak,Sturge,Sturge,,,,,,,,859.0,,,1095aec1,12602.0,801472
496228,Sonny,Perkins,Perkins,,,,,,634.0,663.0,,,,87f12e30,10141.0,670877
496279,Isaac,Heath,Heath,,,,,,,,,773.0,308.0,b54c480e,13457.0,847579
496283,Mahamadou,Susoho,Susoho,,,,,,,,762.0,,,6cdd9d3d,12268.0,895074
496661,Tyler,Dibling,Dibling,,,,,,731.0,,,608.0,707.0,bdcc89ae,10586.0,866655
496683,Max,Kinsey,Kinsey,,,,,,,738.0,802.0,680.0,,ed46ab76,11365.0,939615
497605,Liam,Gibbs,Gibbs,,,,,,683.0,,,,,e4b6d914,10285.0,724785
497606,Tawanda,Chirewa,Chirewa,,,,,,,,750.0,538.0,650.0,34721c11,12234.0,724783
497894,Rasmus,Højlund,Højlund,,,,,,,,617.0,375.0,465.0,491a433d,11055.0,610442
497949,David,Møller Wolfe,Møller Wolfe,,,,,,,,,,682.0,9affc5f2,13740.0,661427
498016,Robin,Roefs,Roefs,,,,,,,,,,670.0,349fa918,13712.0,646991
498046,Salah-Eddine,Oulad M'hand,Oulad M'hand,,,,,,693.0,,,638.0,,b85c3273,10351.0,559330
499167,Josh,Nichols,Nichols,,,,,,,,,662.0,15.0,676cf55d,13115.0,964554
499169,Myles,Lewis-Skelly,Lewis-Skelly,,,,,,,,764.0,597.0,10.0,5dff6c28,12272.0,890721
499175,Ethan,Nwaneri,Nwaneri,,,,,,,630.0,772.0,12.0,25.0,7f94982c,11132.0,890719
499300,Adam,Aznou,Aznou,,,,,,,,,,667.0,e678d983,12371.0,938146
499309,Marc,Guiu Paz,Marc Guiu,,,,,,,,,178.0,252.0,d3d774cc,11633.0,938158
499716,James,Rowswell,Rowswell,,,,,,,,,,750.0,419147f7,14176.0,999743
499717,Jayden,Meghoma,Meghoma,,,,,,,,,649.0,118.0,07382f6c,13067.0,954104
499721,Mikey,Moore,Moore,,,,,,,,860.0,610.0,592.0,00953a9d,12603.0,1011147
499724,Samuel,Amo-Ameyaw,Amo-Ameyaw,,,,,,,778.0,,451.0,,9eedf0e0,11618.0,933900
499726,Callum,Olusesi,Olusesi,,,,,,,,,683.0,595.0,d6455444,13224.0,985546
499857,Teddy,Sharman-Lowe,Sharman-Lowe,,,,,,,,847.0,,,7cd31238,12561.0,731466
500016,Welington Damascena,Santos,Welington,,,,,,,,,718.0,,a7f95b1f,13403.0,729264
500040,Cristhian,Mosquera,Mosquera,,,,,,,,,,662.0,dc1ce4f5,10024.0,646750
500052,Luca,Barrington,Barrington,,,,,,,,755.0,,,85d7679f,12246.0,745689
500058,Jayden,Danns,Danns,,,,,,,,824.0,709.0,398.0,003cf4d1,12455.0,939290
500151,Nicolò,Savona,Savona,,,,,,,,,,716.0,e041497d,12905.0,708072
500267,Loïc,Badé,Badé,,,,,,,621.0,,,,114bbdee,8665.0,730581
500696,Nectarios,Triantis,Triantis,,,,,,,,,,559.0,73d58203,,957224
500926,Ronnie,Edwards,Edwards,,,,,,,,,460.0,,be90c4b0,13239.0,732165
501284,Michael,Olakigbe,Olakigbe,,,,,,,752.0,620.0,,,cdd70dc0,11487.0,734425
501468,Tayo,Adaramola,Adaramola,,,,,,709.0,766.0,763.0,,,c150b220,10429.0,724529
501620,Dante,Cassanova,Cassanova,,,,,,,,,760.0,,0b8373bb,13409.0,738269
501770,Ben,Nelson,Nelson,,,,,,645.0,,,616.0,,7be10897,10167.0,714458
501837,Yerson,Mosquera Valdelamar,Mosquera,,,,,,446.0,494.0,788.0,558.0,634.0,1e159d70,9958.0,716276
502222,Ramón,Sosa,Sosa,,,,,,,,,620.0,,2d3417a1,13021.0,745191
502500,Igor Thiago,Nascimento Rodrigues,Thiago,,,,,,,,,107.0,136.0,dc45ac24,13222.0,739443
502697,Carlos,Alcaraz Durán,Alcaraz,,,,,,,693.0,,450.0,301.0,4abac767,11297.0,748319
503139,Alex,Scott,Scott,,,,,,,,644.0,77.0,90.0,104d0bb8,12149.0,855256
503300,Matthew,Cox,Cox,,,,,,619.0,633.0,97.0,,103.0,fea06849,10093.0,741236
503301,Omari,Hutchinson,Hutchinson,,,,,,692.0,653.0,,274.0,693.0,bd9553e6,10348.0,741238
503308,James,Sweet,Sweet,,,,,,,,817.0,,,d4632cfa,12444.0,583952
503714,Lesley,Ugochukwu,Ugochukwu,,,,,,,,613.0,188.0,676.0,1df4a109,9451.0,711999
503724,Lorenz,Assignon,Assignon,,,,,,,,805.0,,,b026bbf6,8973.0,711969
504198,Anis,Slimane,Slimane,,,,,,,,587.0,,,9ade9ce1,11730.0,546712
504296,Coby,Ebere,Ebere,,,,,,,,,775.0,307.0,61a42f10,13462.0,1018714
504598,Daniel,Gore,Gore,,,,,,,,685.0,,,861e9b3b,11987.0,747153
504750,Justin,Hubner,Hubner,,,,,,,,751.0,,,f233ed69,12236.0,678641
504751,Mauro,Bandeira,Bandeira,,,,,,,767.0,815.0,,,9b67eca8,11578.0,745846
504783,Kamaldeen,Sulemana,Kamaldeen,,,,,,,731.0,,462.0,,a62f8bf1,9630.0,746695
505079,Alfie,McNally,McNally,,,,,,,,,,786.0,419fba9c,14308.0,747950
505187,Cesare,Casadei,Casadei,,,,,,,,791.0,158.0,,fb920f3a,10433.0,622380
505265,Cheikh,Diaby,Diaby,,,,,621.0,,,,,,45787ffa,9224.0,592988
507433,Hákon Rafn,Valdimarsson,Valdimarsson,,,,,,,,789.0,109.0,105.0,57a34cf4,12595.0,488935
508395,Yehor,Yarmoliuk,Yarmoliuk,,,,,,,,120.0,111.0,129.0,907a5d7c,11772.0,717411
508479,Filip,Jörgensen,Jörgensen,,,,,,,,,581.0,221.0,0107757e,9272.0,585323
509291,André,Trindade da Costa Neto,André,,,,,,,,,642.0,643.0,ec604e2c,13022.0,800176
509416,Yasin,Ayari,Ayari,,,,,,,719.0,124.0,600.0,166.0,f173303a,11385.0,667287
510281,Sávio,Moreira de Oliveira,Savinho,,,,,,,,,571.0,415.0,fe6e7156,11735.0,743591
510328,Stanley,Mills,Mills,,,,,,,560.0,,,,c0a454d5,10776.0,801005
510362,Toti,Gomes,Toti,,,,,,685.0,489.0,573.0,567.0,637.0,f0caab96,10293.0,606718
510363,Francisco Jorge,Tomás Oliveira,Chiquinho,,,,,,689.0,490.0,549.0,537.0,,dc6c2f02,10327.0,695454
